id,name,category,description_full,summary,tags_csv,lat,lng,address,price_level,website,phone,picture_url,source,source_url,processing_status,published_at,updated_at,ai_verified,ai_verification_date
608,Fatboy Izakaya,Restaurant,"The buzz: The minimalist  Saladaeng, Fatboy Sushi, got an upgrade at their new, much bigger home in Ekkamai with a new name: Fatboy Izakaya. They’re offering more than just sushi, with modern izakaya dishes and a long alcohol list in their two-storey building. The vibe: Taking over the late Wine Bibber Sangria (RIP) spot, the space offers two floors decorated in Japanese kitsch that we grew up with, from manga plastered all over the wall and Japanese action figures to pixel-art of sumo wrestlers. You’ll be able to spot the place from miles away with their shining bright lights out of their front glass wall, showcasing the live, party atmosphere inside. Upstairs is a little more private with a balcony overlooking the busy neighborhood, equipped with a cold kitchen/sushi bar. Ekkamai has definitely not seen anything like this before. The food: Modern Japanese with a fun twist, good for drinking and socializing. The signature Fatboy Roll (wagyu maki, cream cheese, truffle oil with foie gras on top, B650 / eight pieces) is on the menu and is a must-try. Their vegetable dishes aren’t boring either, try crispy cauliflower served with fermented chili mayo dipping sauce (B180); charred eggplant served with tomato ohitashi and ginger soy dressing (B220); and cannot-be-missed sizzling padron peppers served with lemon and extra virgin olive oil (B240) for some spice. Their Japanese take on beef tartare is made with wagyu, comes with wasabi pickles and egg to be eaten on nori chips (B450). Another must-try beef dish is the simple and traditional gyozas however with wagyu beef stuffed inside, served with chili soy dressing (B280). For non-beef eaters, and if you had to order just one thing from this menu, make it tonkatsu pork chop (B450). The drinks: Their take on different flavors of highball is simple but refreshing (elderflower, shochu, yuzu, passionfruit, B250 each). The heartbroken might want to try the Let That Man-Go, packed with two strong spirits—wasabi tequila and mezcal—with cointreau mixed with toasted sticky rice and mango puree and Greek yogurt (BB350). For something a little more complex, go for the I Don’t Give a Shiit-ake, stirring shiitake mushroom infused bourbon with orange oleo Saccharum and maple caramel syrup (B380). A three-liter of Sapporo draft is available for B1,400. Sake, shochu, umeshu, and all kinds of wine are also available. Why we’d come back: This is not the kind of dinner place where you leave sober, whether going alone, with friends, family, or a company outing. The space just makes it fun for you to drink, even if it’s just a glass of highball or draft Sapporo. The food takes the drinking snacks to another level.","A lively izakaya in Ekkamai, the venue features a vibrant atmosphere with a mix of Japanese kitsch decor and modern cuisine. Signature dishes like the Fatboy Roll and unique drinks such as wasabi tequila cocktails create a fun dining experience. Perfect for socializing, the space invites both casual diners and groups looking to enjoy innovative Japanese flavors.","Japanese,izakaya,sushi,drinks,Ekkamai",13.723426799999999,100.5848492,"56 2-3 Soi Sukhumvit 63, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",PRICE_LEVEL_VERY_EXPENSIVE,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/fatboy-izakaya-0,summarized,,2025-09-08T13:39:35,,
609,Samlor,Restaurant,"The buzz: Samlor, the new venture by chef power couple Napol “Joe” Jantraget and Saki Hoshino (you may have heard of them from their 80/20 days) wants to bring Thai gap glaem (drinking food) experience, but in their own way. The vibe: This spot is elevating Thai gap glaem culture with an industrial vibe, gimmicky broken details on the walls, and cozy, casual wooden tables. Plus, their playlist is absolute fire with Kendrick Lamar, Cardi B, Drake, and Tyler, the Creator blasting on the speakers. You can come here in your comfy clothes.  The food: Looking at the menu, you might think you’re at your late-night khao tom (rice soup) place, Saeng Chai. But when the dishes actually roll out, you’ll see they are not your typical dishes. For example, their goong chae nampla (Thai-style prawn ceviche) comes minced instead of as a whole prawn like what you’ve seen and served on romaine lettuce, B120 per piece. Their version of moo ping (grilled pork on stick) comes as smoked pork ribs and served with this sweet tamarind-y jaew (B780). Another refreshing dish to go with your beer, the yum pla foo (sour mango salad with crispy fish) is also a must-try (B340). However, the real deal is their khai jeaw (Thai style omelette), The Samlor thai omelette (B280) comes as fluffy as a cloud, and once you cut it open, it has creamy, lava yolk inside, served with hot jasmine rice from Yasothon with chili, garlic fish sauce, and their homemade chili sauce. Chef Joe also focuses on using as many local ingredients as possible and he’s one of the few people supporting the local fish industry; he serves a menu on his special chalkboard based on what the fishers can catch. Dessert comes from mastermind chef Saki Hoshino who is also behind the ice cream brand, Yora. Her take on Thai dessert tub tim krob plays on coconut milk granita instead of coconut milk (B280). Another must-try Thai dessert is chef Saki’s take on kha nom chan (Thai layered jelly) served with cane sugar ice cream you’ll be jousting your friends for (B280). Why we’d come back: The prices are affordable and it’s not often we get to enjoy Thai gap glaem with so much style cooked by such a talented team of chefs surrounded by a comfortable vibe and a good playlist.",An industrial-chic restaurant brings a fresh twist to Thai gap glaem culture with a cozy vibe and an energetic playlist featuring top artists. Dishes like the fluffy Samlor thai omelette and unique prawn ceviche showcase local ingredients and creative presentations. Affordable prices and a laid-back atmosphere make this spot perfect for casual dining with friends.,"Thai,casual dining,local ingredients",13.730250499999999,100.5155559,"1076 ถ. เจริญกรุง Bangrak, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/samlor,summarized,,2025-09-08T13:39:35,,
610,Juksunchae,Restaurant,"Juksunchae, the newly-opened Korean haute restaurant in Ruamrudee, takes traditional fare and modern techniques to create a totally new gastronomic narrative. Sitting atop on the fifth floor of Woodberry Common, Juksunchae sports a cool, brutalist look, with soot-colored concrete and L-shaped dark marble counter setting the stage for the kitchen’s crews. The food features an 11-course experience that includes dishes like moon-eo dubu bugak, lobster jook, and a fun take on bibimbap with creamy sea urchin custard. The drinks include soju, with options starting at B70.","A modern Korean restaurant on the fifth floor, this venue blends traditional flavors with contemporary techniques. An 11-course tasting menu showcases unique dishes like lobster jook and a creative bibimbap. The industrial design adds to the experience, making it a stylish spot for food enthusiasts.","Korean,fine dining,modern cuisine",13.732798599999999,100.57668,"PHMG+4PR Town Hall, Sukhumvit 49, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/juksunchae,summarized,,2025-09-08T13:39:35,,
611,Maison Dunand,Restaurant,"The buzz: Back in the day when it felt like fine-dining restaurants were few and far between in Bangkok, French chef Arnaud Dunand helped make Le Normandie one of the preeminent fine-dining destinations in the city. During his reign, Dunand managed not only to earn two Michelin stars, but also a perfect five-star rating from BK’s own food reviewers. Though the chef left his post at the French powerhouse in  10. Despite only being open for a few months this year, it has already received a one-star rating in 2023’s Michelin Guide.  The vibe: Rather than a flashy showpiece venue, Dunand’s new post feels homey and rustic. You won’t find any elaborate chandeliers or gold-colored carpet to create an inflated sense of exuberance. The two-story house is modeled after the typical chalets found Dunand’s hometown in the French Alps. Here, oakwood beams and cave-like stone walls commingle with cabin-in-the wood feels from the lush green garden outside. The venue also sits right next to his more casual French bistro, Alpine, where Dunand forgoes haute cuisine in favor of more personal recipes from his hometown. The food: Food-wise, Dunand showcases his French culinary prowess and soft personal touch in ways meant to remind you of his hometown. His eight-course experience (B6,900) begins with a smoked eel canape, alongside three amuse bouches: blood sausage with a tangy green apple gel, vol-au-vent (a small pastry filled with mushroom ragu and topped with truffle foam), and trout roe tartlet. The first course arrives with pieces of smoked sardine and beef neatly arranged into a rose shape with black radish. A tomato consomme and heap of herbs chaperon the dish and result in a refreshingly creamy but light mouth feel that prepares your palette for the next offering. Dunand’s old-time signature move, caviar with sea urchin and potato soup, will still woo guests as a rich and salty delicacy. Later, Dunand flexes his creativity with a lobster dish (we’re talking rare blue lobster from Brittany) seared with blueberry sauce and served with creamed celeriac and lobster bisque. Tantalizingly sweet and subtly acidic, you’ll make good use of the provided bread to wipe the plate clean. Equally satisfying is the wild pollack, which is slow-cooked in oil and wrapped with crunchy cabbage and pike roe. All of this is before getting to the main course. While there are two options, the fig-smoked Bresse pigeon we tried (with sprinklings of cacao nibs and served alongside eggplant millefleurs) was hearty and excellent. The course is buffered by a selection of Alpine cheese, which rolls out on a trolley boasting 10 varieties from Dunand’s hometown, before wrapping up the meal with a billowing chocolate sponge cake topped with chocolate mint ice cream. It might sound like a lot, but it’s extremely satisfying.  Why we’d come back: Dunand is nearly a living legend in Bangkok’s fine-dining scene, especially among the old guard. Considering that his new place offers a business lunch menu at B2,600—very reasonable considering the quality on offer here—we’d say Maison Dunand could easily slip into your regular rotation for years to come. Also thanks to the chef’s cafe-slash-bistro right next door, having a taste of legend’s work is easier than ever. By Porpor Leelasestaporn.","A cozy, rustic venue captures the essence of a French chalet with oak beams and stone walls. Specializing in exquisite French cuisine, the eight-course experience features creative dishes like lobster with blueberry sauce and fig-smoked pigeon. Nestled next to a casual bistro, it offers an inviting atmosphere for both fine dining and relaxed meals.","fine dining,French cuisine,Michelin-starred",13.7228824,100.52745350000001,"55 Sathon Soi 10, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/maison-dunand,summarized,,2025-09-08T13:39:35,,
612,Zao Larb,Restaurant,"The buzz: The Isaan food hype reached new heights with the arrival of Zao, Ekkamai’s Isaan food specialist with the nostalgic flavors of unapologetic northeastern classics. Now, owner Nutthida “Eve” Palasak has opened the spin-off Zao Larb on Thonglor Soi 25, focusing on more adventurous and lesser known dishes—som teen ngua (fermented ox feet) and som suer (fermented beef brisket wrapped in bamboo leaves)—and even raw beef delicacies including soi ju and goy. The vibe: Taking over a two-storey house in a small sub soi in Thonglor, this place looks surprisingly similar to its first branch in Ekkamai, with a sleek, photogenic design you wouldn’t expect from places selling Isaan dishes on the street. The rough concrete is balanced with brown wood furniture and design pieces, which, again, are a nod to the owner’s bold emphasis with northeastern artists. On our last visit, the second floor wasn’t complete yet, but we can see that it will offer more privacy for large groups.  The food: Unlike the homey dishes served at Zao, Zao Larb takes you on a tour to the region’s textural depth to daring routes where most adventurous eaters—and those who try to avoid them—bristle. The idea of putting raw beef in your system sounds scary, but that’s pretty normal in the culinary world if you think about it—beef tartare or even ceviches, anyone? Here, the raw beef sliced into bite-sized bundles, soi ju (B320), is packed with chewy beef tripe and liver served with bitter dipping sauce. The five-minute som seur (B350) features beef brisket wrapped in banana leaf; the beef is perfumed from the inside with herbaceous stuffing before streaming under coal for five minutes to elevate the flavor. We also love the larb pla pbeung (B250) made with black ear catfish caught and sent from her hometown. The texture was plump and delicately well-seasoned. The same goes for the larb ped sam dao (B320), a medley of duck meat, crispy skins, and duck offal flagrantly seasoned and served with pickled garlic Eve’s mother pre-made a year ago. Jaew hon, Isaan’s answer to hotpot, is available for two options: assorted slices of Sri Saket’s A5 Tamaji Lamduan beef (starting at B1,950) or all-star fish from Ubon Ratchathani (B2,850), both perfect for sharing. Wash them down with som teen ngua (B320) with fermented ox feet that gave us the impression of eating a soup version of nhaem.  The feet and tendons are slow-cooked until they look and taste like jelly—mellowing all the fiery flavors. Why we’d come back: Zao Larb invites you to dig deeper than the usual comfort of Isaan cuisine; we asked our Isaan friends and they told us that they can’t find dishes like this in Bangkok. The price might be a little bit discouraging for anyone who normally dines on northeastern dishes, but for those who haven’t, the comfort, along with its cool, hipsterish vibe, makes it more accessible. By Porpor Leelasestaporn","A sleek, design-forward space in Thonglor offers a unique take on Isaan cuisine with adventurous dishes like fermented ox feet and raw beef delicacies. The menu invites culinary exploration, balancing bold flavors with a hip atmosphere. Perfect for foodies, this venue combines traditional northeastern elements with a modern twist.","Isaan,adventurous cuisine,raw beef,fermented dishes",13.739045100000002,100.5811597,"11, 7 Soi Thong Lo, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/zao-larb,summarized,,2025-09-08T13:39:35,,
613,Rongklanuea,Restaurant,"A crumbling two-storey shophouse tucked away on a quiet Songwat street has found a second life as an indie braised beef spot, Rongklannuea, winning hipsters' hearts through its hearty bowls of fatty meat. Inside the ground-floor a massive giant pot filled with luscious cuts of beef greets you with its rich, herby notes—something makes your wait even more unbearable. Few seats and tables are available, and at some point the place might get so crowded that lines extend across the street. Insider tip: go after  area, the prices aren’t cheap, but the quality speaks for itself. On our visit we tried the Emperor braised beef noodle (B250), the most lavish option on offer featuring a medley of braised beef, beef balls, sliced tenderloins, tendons, and beef tongues—all topped with sweet chili oil and crisp garlic. It’s simplicity itself: the beef was soft but not dissolving while the savory sweet sauce on the top keeps you yearning for more. Add the patongo dough (B20) to wipe up the soup or let them soak up while indulging. Too much? There’s the regular beef noodle (B95) with added toppings for B60 each or rice with chicken gravy sauce (B100).","A cozy shophouse on a quiet street serves hearty bowls of braised beef that have captured the attention of food lovers. With limited seating, the atmosphere buzzes with excitement as patrons line up for dishes like the Emperor braised beef noodle. Rich flavors and quality ingredients make each bowl a satisfying experience worth the wait.","braised beef,indie restaurant,noodles",13.7380745,100.50762929999999,"937 939 Song Wat Rd, Khwaeng Samphanthawong, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/restaurant-reviews/rongklanuea,summarized,,2025-09-08T13:39:35,,
614,Sushi Saryu,Restaurant,"The buzz: If you’re a true sushi aficionado, the name of chef Seiji Sudo is on your wishlist. After leaving his post as a head chef from Singapore’s Ginza Sushi Ichi and Thonglor’s six-seat omakase Tama, chef Sudo brings his omakase mastery to Sathorn with the newly-unveiled Sushi Saryu at Kronos Building. The vibe: Amidst the plain-looking office building is an unassuming wooden sign that leads to the restaurant’s cave-like entrance. Reaching the other end, you’ll be greeted with Sudo’s intimate, zen space with an eight-seat counter—an upgrade from his former spot with two—laden with colorful sake glasses handpicked by Sudo himself. Ask him to see what’s inside the wooden cabinet behind him and Sudo will proudly present pictures and souvenirs received from his cherished fans he has gathered over the years.  The food: Roughly translated as “sand flowing through an hourglass” in Japanese, Saryu embodies Sudo’s 10 years of training and his tireless dedication to curating rare finds and quality ingredients for his omakase style. His 15-course experience (B8,000) started with chutoro, a cut of fatty tuna belly on a bed of crispy and subtly sweet seaweed from Saga Prefecture. It’s followed by uni soup; Sudo chose Bafun sea urchin with bold and slightly bitter notes with the sweetness from kombu seaweed stock, adorned with nothing more than salt.  Autumn also brings sanma, Japanese Pacific saury, a name synonymous with the season. Sudo sliced some of its gelatinous silver-red flesh and served it nigiri style made from three different rices—a secret the chef holds to even when asked. Yakisushi—the baked sushi rice mixed with hairy crab, uni, beltfish, dried mullet roe, and shirako (fish semen)—may sound a little intimidating, but the dish gives off a rich, creamy texture with an addictive flavor. Among our favorites was the Botan Ebi whose strikingly green-hued shrimp roe caught our attention. The natural green stems from the shrimp’s defense mechanism to blend its roes to avoid predation, but well, here they are anyway, with its rich sweet taste radiating over your palette. For the parting shot, Sudo compiles all of the ingredients he had used in the day—which rotates on occasion—to deliver as maki, combining both Bafun and Mirasuki sea urchins, salmon roe, and shima ebi, all topped with shrimp roe and wrapped in seaweed.    Why we’d come back:  Just like its cave-like entrance, an experience at Sushi Saryu equips you with new perspectives as the sushi master’s craft evolves. The prices may be a deal-breaker for some, but if you’re planning to have a lavish meal that doesn’t betray all the baht that you have to spend, Sushi Saryu should come as one of the top places. By Porpor Leelasestaporn.","An intimate, zen space awaits with only eight seats at the counter, showcasing the craftsmanship of chef Seiji Sudo. Omakase offerings highlight rare ingredients and seasonal flavors, making each visit a unique culinary journey. The cave-like entrance adds to the allure, inviting sushi lovers to experience artistry in every bite.","sushi,omakase,fine dining",13.724882,100.53854179999999,"อาคาร โครนอส สาทร ชั้น G 46 N Sathon Rd, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/sushi-saryu,summarized,,2025-09-08T15:32:30.313956,,
615,Côte by Mauro Colagreco,Restaurant,"The buzz: For some foodies, a high-end restaurant means accolades and awards hanging at the door. For others, it’s where every dish speaks passionately about the chefs and those behind the counter. At Capella’s Côte, you're blessed with both—helmed by none other than Italian-Argentine chef Mauro Colagreco whose prestigious awards would take up this piece’s word count. In short, Colagreco is the first non-French chef to earn three Michelin stars from his French fine-dining restaurant Mirazur, which also topped the World’s Top 50 Best Restaurants the same year. Though not physically here in Bangkok, Colagreco has passed the white robe to chef Davide Garavaglia, a former Chef de Cuisine of Mirazur, who fashions a rotating menu of seafood delicacies in Mediterranean-style.   The vibe: It's the kind of swank where you imagine closing every business deal of your life one sitting. Sitting above Capella Bangkok, Côte has touches of modernity with pops of warm, reddish brown furniture and blends of cream and light gray palettes. The wide, floor-to-ceiling windows allow in an abundance of natural light and a majestic view of the Chao Phraya River.   The food: Côte in French means the coastline, and the dishes here are inspired by the Southern French-Italian riviera cities, from Nice and Genoa, reinterpreted into more contemporary dishes. Here, Davide Garavagil has designed several tasting menu options, ranging from the Escapade Lunch (B1,800/4 courses) to the Carte Blanche (B6,500/9 courses) to choose from. Our coastal journey, Côte Experience (B4,100/5 courses), began with five amuse bouches (which rotate daily). We loved the beetroot macaron with a crisp green apple slice that works well with a modestly pungent goat cheese. The first course arrived as Brittany crab burrata with creamy texture and a great interplay with a light acidity from the green tomato sorbet. The white cod with cauliflower and caviar is paired with the delightfully complex sake sauce. The slow-cooked octopus—topped with artichoke chips, wild mushrooms, and thick tamarind sauce—gives off a good chewy texture. The highlight, though, was his signature French pigeon with a ‘fake’ olive; the pigeon liver mousse is wrapped in black olive skin. Our course ended with Thai coriander ice cream topped with popcorn powder, which surprised us in the way it didn’t compromise on unique taste but still elevated the dish’s overall taste profile.  The drink: Arguably the largest selection of grower champagne in Thailand, Côte currently boasts over 200 to 300 champagne labels in their arsenal. Here, you can either choose to go with their regular wine selection, starting at B2,500 for five wine pairing, or the grower champagne selection at B3,300. On our last visit, the pairing was meticulously well-done, particularly the yogurt sake Mikuru that paired perfectly with the coriander ice cream.  Why we’d come back: One of the strongest points that we’d give to Côte is the amount of care and attention each staff member pours into their service. Each time you visit the place, the staff begins personalizing your course menu to ensure you get a unique experience. The prices for their lunch menu aren’t that bad either, even comparatively cheaper than the newbies’ so-called chef tables. By Porpor Leelasestaporn","A high-end dining experience awaits, featuring Mediterranean-inspired seafood delicacies crafted by a talented chef. Modern decor and stunning views of the Chao Phraya River create a sophisticated atmosphere for business or leisure. An extensive selection of grower champagne enhances the culinary journey.","restaurant,fine dining,seafood,champagne",13.7130923,100.51084689999999,"300/2 ถ. เจริญกรุง Khwaeng Yan Nawa, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",PRICE_LEVEL_VERY_EXPENSIVE,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/cote-mauro-colagreco,summarized,,2025-09-08T15:32:34.716059,,
616,Larder,Restaurant,"The buzz: Chef Radek Zarębiński—formerly of Gaggan and now owner of Sukhumvit Soi 12’s LA Mexican food truck space Cholos and The Commons Thonglor—and chef Adrian Klonowski, previously of Gaa, have joined forces to open Larder, serving all-day sandwiches and coffee in an industrial vibe right in the heart of Phrom Phong. The vibe: A large open kitchen with only the cashier separating customers and the team at work, random plants in their own store-bought black plastic pots, bare concrete and random pink and green details here and there, Larder offers simplicity with fine detail, a facet that reflects in their food. You can expect unpretentiously simple fare in a casual vibe. The food: During the lockdown, Chef Zarębiński began making his own charcuterie, Rad Meats, with the hopes of making it easier to find quality sausages and all-natural, additive-free cured meats online; now you can try it here. Since almost 100% of everything is made in-house, the prices here are customer-friendly. A slice of sourdough will only set you back for B20. Try that with chef Klonowski’s grandma’s recipe of the Pasztet (Polish style baked pete, B140). Their sandwiches start at only B250 and you get things like sourdough with Polish ham, pickled cucumber, mayo and red onion. The cold brew here is light and chocolatey, served with a piece of dried prune (B130). There are also eight different kinds of cold press juice (B140/small, B180/large). Why we’d come back: While there are many cafes all over Bangkok to find solid cold cuts in the middle of Phrom Phong is not something that would come by easily in this city. Plus the casual vibe and comfortable seats mean you can just sit there all afternoon and work. In November, they are planning to open for dinner on Friday to Sunday from 6-10pm (reservation only) with 10 natural wines by the glass—a treat considering natural wines are usually only sold by the bottle everywhere. By Choltanutkun Tun-atiruj","A casual spot in Phrom Phong, this restaurant features an open kitchen where chefs craft simple yet delicious sandwiches and house-made charcuterie. The industrial decor with plants adds a relaxed vibe, perfect for enjoying their coffee and cold-pressed juices. Weekend dinners will soon offer natural wines by the glass, enhancing the laid-back experience.","restaurant,sandwiches,coffee,casual dining",13.734960099999999,100.57098459999999,"31/2 Soi Phrom Chai, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/larder,summarized,,2025-09-08T15:32:39.340801,,
617,Waanthai,Restaurant,"The buzz: Foodies already know celebrity chef Chumpol Jangprai from his Thai fine-dining operation R.Haan—winning two Michelin stars for four years in a row—and recently from his involvement in Sukhumvit’s Lanna fine-dining at North. But at his new cafe in Thonglor, Waanthai, the illustrious chef takes on a new passion: Thai desserts.  The vibe:  right next to R.Haan, Waanthai is more casual in design, similar to photogenic cafes with plenty of natural light and inviting pastel palettes of light green and blue. Traditional Thai motifs like lai kanok are blended into the interior. The food: Sourcing regional ingredients across the country, chef Chumpol to serve authentic tastes from the yesteryear and elevate traditional Thai desserts through cutting-edge techniques and contemporary—and photogenic—presentation. Thai Mon Thong durian cheese cake (B180) is an answered prayer for durian devotees and a curse to those who despise it. Here, Chumpol uses whole flesh from durian and blends it to deliver the wonderfully creamy, custardy taste which doesn’t sacrifice any of its unique odors. Taro Custard Mille-Feuille (B180) ​​is a sly improvement on the classic mor gaeng, made of egg custard featuring multiple layers of chewiness. The Tubtim Siam Waan Thai (B180), meanwhile, sees the delicate water chestnut ruby swimming in mildly fragrant coconut syrup. Head there during the afternoon for the high tea set (B1,212 for two), complete with both savory and sweet bites, from pink flower-shaped dumplings and caviar kanom krok to grilled chicken with tea leaf tip and chocolate Chiang Mai bonbons filled with Thai tea. The cafe can dub as a casual dining spot where you can try Chumpol’s signature dishes like coconut-smoked pork sausage served with ground fish, roasted rice, and coconut milk (B350) or Thai rice noodle with sweet coconut curry (B450)Why we’d come back: Though it’s not that unusual to see fine-dining chefs dropping their robes and formality to cater to the taste for the masses, chef Chumpol bridges the gap quite wonderfully. His uncompromising authenticity of flavor and added benefits of being photogenic, makes this place a worthy stop in Thonglor. By Porpor Leelasestaporn.","A casual café in Thonglor, this spot showcases chef Chumpol Jangprai's passion for Thai desserts. Authentic flavors shine through innovative dishes like the Mon Thong durian cheesecake and Taro Custard Mille-Feuille, all presented beautifully. Perfect for afternoon high tea, the vibrant space invites guests to savor traditional treats in a light-filled setting.","Thai cuisine,desserts,café,fine dining",13.731759199999999,100.5794662,"131 Soi Sukhumvit 53, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/waanthai,summarized,,2025-09-08T15:32:42.290266,,
618,Lava Asian Bistro and Bar,Restaurant,"The buzz: Chef Jeriko Van der Wolf (formerly of Cocotte) with Lucas Molina and Adrien Astagneau of the new Lava Hospitality Group have teamed up for a new restaurant concept to combine clubbing and dining: introducing Lava, Asian-fusion on and partying on Thonglor Soi  5 with Sway and Thay Ekkamai just around the corner, so you can expect a more Thai-mainstream party vibe here. There’s a different band playing Thai singalongs every night from 8:30-10pm, and afterward the DJ spins early 2000s hits. The space is perfect for those who party hungry. The food: For small bites, grab the easy-to-understand Asian dishes like salmon and avocado rolls (B420) or the black angus beef katsu sando that’s served with mustard seaweed and wasabi pickle (B690). If you’re still hungry, the steak selections range from Angus Picanha steak (B790) to Kokoyaki beef omakase (B2,990) with three different kinds of beef. All steaks are cooked with coconut husk and served with two signature sauces with cucumber salad. The drinks: Signature cocktails are B320, and are easy-drinking but strong, like the Coconut 2.0 that mixes Havana Club 3 Year with Malibu, coconut puree, and pineapple juice. Two-liter pitches of margs and sex-on-the-beach are also available for B1,290 to share with friends—or not to share, we won’t judge. The red wine menu is categorized by body texture from light to full, helping beginner wine drinkers to learn about different types of red wines and grapes and making it easy for customers to narrow down the choices. A bottle of wine starts at B1,290. Why we’d come back: If you can’t decide whether you are too hungry to party, this is a perfect spot for it. Eat a little something, drink a little something, and next thing you know you’ll find yourself in another bar or a club dancing through the night.","A vibrant Asian-fusion bistro seamlessly blends dining and nightlife in Thonglor. Signature cocktails and a lively atmosphere accompany delicious small bites, with live music setting the mood for a fun evening. Perfect for those looking to enjoy good food before hitting the dance floor.","Asian Fusion,Nightlife,Cocktails",13.7324398,100.58246559999999,"137/1 Soi Thong Lo 10, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/lava-asian-bistro-and-bar,summarized,,2025-09-08T15:32:47.583497,,
619,Energy Station,Entertainment,"Following its first branch at Central Chidlom, Siwilai Cafe brings its grab-and-go cafe Energy Station to Central World’s The Offices building, serving both on-the-go bites and to-go drinks as well as wine and beer at night.   With an aim to support local farmers and communities, the brains behind The Energy Station source high-quality beans—with two blend options, mountain blend and river blend—from coffee growers across Thailand, specifically from the North. Order Citrus Tonic (B150), a citrusy coffee made with Thai Tonic Nammon or Energy Bomb (B150), a dirty coffee topped with shredded dark chocolate. Not keen on coffee? Their Nutty Chocolate (B140) can get you going with decadent chocolate and peanut-butter flavors.  Citrus Tonic (B150). Photo: Porpor Leelasestaporn / BK Magazine Food-wise, the hearty sandwiches are the stars here. We tried their paprika fried chicken sandwich with tomato, cabbage, slaw, sour cream, and mozzarella cheese  (B260). We also love the BKK Cheesesteak (B280) with slices of beef steak, onions, and cheddar cheese. If bread isn’t enough to satisfy your craving, then go for the crab super bowls (B280), rice congee with a whole crab featuring crab roe, garlic, ginger, and coriander.  Crab Super Bowls (B280). Photo: Porpor Leelasestaporn / BK Magazine Fans of chef Saki Hoshino’s ice cream can also find her sweet creations from Yora here, with ice cream cups starting at B120 and sandos at B145.   Photo: Porpor Leelasestaporn / BK Magazine At night, your morning refill station also serves booze. So, in case you need to get tipsy for the OT, this is the place for you. The wine is available both by the glass (starting at B390) and bottle (B1,950), and Singha lager will set you back B160. By Porpor Leelasestaporn  Nutty Chocolate (B150). Photo: Porpor Leelasestaporn / BK Magazine","A vibrant grab-and-go café offers a unique selection of drinks and hearty sandwiches. Specialty coffee blends sourced from local farmers shine alongside delicious options like the crab super bowl and ice cream by chef Saki Hoshino. Open 24/7, it transforms into a cozy spot for evening drinks, including wine and beer.","café,sandwiches,coffee,nightlife",13.7430931,100.5624096,"PHV6+6XM, Thanon Asok Montri, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/restaurants/bangkok-restaurant-reviews/energy-station,summarized,,2025-09-08T15:32:53.456040,,
